tag	name	label
12.2.2.1.1.15	3400936963504	BECLOSPIN 800 MCG/2 ML SUSP INHAL 20/2 ML
12.2.2.1.1.16	3400936985674	BECLOSPRAY 50 MCG/DOSE SOL INHAL 200 DOSES
12.2.2.1.1.17	3400937016315	BECLOSPRAY 250 MCG/DOSE SOL INHAL 200 DOSES
12.2.2.1.1.18	3400937716208	BECLOMETASONE TEVA 50 MCG/DOSE SOL INHAL 200 DOSES
12.2.2.1.1.19	3400937716376	BECLOMETASONE TEVA 250 MCG/DOSE SOL INHAL 200 DOSES
12.2.2.1.1.20	3400949000425	QVAR AUTOHALER 100 MCG/DOSE SOL INHAL 200 DOSES
12.2.2.1.1.21	3400949006632	QVAR AUTOHALER 100 MCG/DOSE FL PRESS 200 DOSES
12.2.2.1.1.22	3400949008063	QVAR AUTOHALER 100 MCG/DOSE SOL INHAL 200 DOSES
12.2.2.1.1.23	3400949019649	QVAR AUTOHALER 100 MCG/DOSE SOL INHAL 200 DOSES
12.2.2.1.2	R03BA02	BUDESONIDE
12.2.2.1.2.1	3400922092829	BUDESONIDE MYLAN 0,50 MG/2 ML SUSP INHAL 20
12.2.2.1.2.2	3400922092997	BUDESONIDE MYLAN 1 MG/2 ML SUSP INHAL 20
12.2.2.1.2.3	3400922258324	BUDESONIDE EVOLUGEN 0,5 MG/2 ML SUSP INHAL 20
12.2.2.1.2.4	3400922258492	BUDESONIDE EVOLUGEN 1 MG/2 ML SUSP INHAL 20
12.2.2.1.2.5	3400933327545	PULMICORT TURBUHALER 200 MCG/DOSE PDRE INHAL 200 DOSES
12.2.2.1.2.6	3400933649616	PULMICORT TURBUHALER 100 MCG/DOSE PDRE INHAL 200 DOSES
12.2.2.1.2.7	3400933727130	PULMICORT 0,5MG/2ML SUSP INHAL 20/2 ML
12.2.2.1.2.8	3400933735692	PULMICORT 1MG/2ML SUSP INHAL 20/2 ML
12.2.2.1.2.9	3400933747879	PULMICORT TURBUHALER 400 MCG/DOSE PDRE INHAL 100 DOSES
12.2.2.1.2.10	3400935856043	MIFLONIL 200 MCG PDRE INHAL EN GELULE 60
12.2.2.1.2.11	3400935856333	MIFLONIL 400 MCG PDRE INHAL EN GELULE 60
12.2.2.1.2.12	3400936240667	BUDESONIDE ARROW 0,5MG/2ML SUSP INH 20/2 ML
12.2.2.1.2.13	3400936263260	BUDESONIDE ARROW 1MG/2ML SUSP INH 20/2 ML
12.2.2.1.2.14	3400936293885	NOVOPULMON NOVOLIZER 200MCG/DOSE PDR INH 200 DOSES + INHALATEUR
12.2.2.1.2.15	3400936294028	NOVOPULMON NOVOLIZER 200MCG PDR INH 200 DOSES
12.2.2.1.2.16	3400936721487	BUDESONIDE SANDOZ 0,5MG/2ML SUSP INH 20/2 ML
12.2.2.1.2.17	3400936722088	BUDESONIDE SANDOZ 1MG/2ML SUSP INH 20/2 ML
12.2.2.1.2.18	3400936722668	BUDESONIDE BIOGARAN 0,5MG/2ML SUSP INH 20/2 ML
12.2.2.1.2.19	3400936723269	BUDESONIDE BIOGARAN 1MG/2ML SUSP INH 20/2 ML
12.2.2.1.2.20	3400936723788	BUDESONIDE EG 0,5 MG/2 ML SUSP INHAL 20
12.2.2.1.2.21	3400936724211	BUDESONIDE EG 1 MG/2 ML SUSP INHAL 20
12.2.2.1.2.22	3400936984615	NOVOPULMON NOVOLIZER 400MCG/DOSE PDR INH 100 DOSES + INHALATEUR
12.2.2.1.2.23	3400936984783	NOVOPULMON NOVOLIZER 400 MCG/DOSE PDRE INHAL 200 DOSES
12.2.2.1.2.24	3400936984905	NOVOPULMON NOVOLIZER 400MCG PDR INH 100 DOSES
12.2.2.1.2.25	3400936985094	NOVOPULMON NOVOLIZER 400 MCG/DOSE PDRE INHAL 200 DOSES
12.2.2.1.2.26	3400938657005	BUDESONIDE TEVA 0,5MG/2ML SUSP 20/2 ML
12.2.2.1.2.27	3400938658293	BUDESONIDE TEVA 1MG/2ML SUSP 20/2 ML
12.2.2.1.2.28	3400939888743	BUDESONIDE SANDOZ 64 MCG SOL NASALE 120 DOSES
12.2.2.1.2.29	3400949499717	BUDESONIDE PHR LAB 0,5 MG/2 ML SUSP INHAL UNIDOSE 20
12.2.2.1.2.30	3400949600915	BUDESONIDE PHR LAB 1 MG/2 ML SUSP INHAL UNIDOSE 20
12.2.2.1.3	R03BA05	FLUTICASONE
12.2.2.1.3.1	3400933670375	FLIXOTIDE 50 MCG/DOSE SOL INHAL 120 DOSES
12.2.2.1.3.2	3400933670665	FLIXOTIDE 125 MCG/DOSE SOL INHAL 120 DOSES
12.2.2.1.3.3	3400933670894	FLIXOTIDE 250 MCG/DOSE SOL INHAL 120 DOSES
12.2.2.1.3.4	3400933933074	FLIXOTIDE DISKUS 100 MCG/DOSE PDRE INHAL EN DISQUE 60 DOSES
12.2.2.1.3.5	3400933933364	FLIXOTIDE DISKUS 250 MCG/DOSE PDRE INHAL EN DISQUE 60 DOSES
12.2.2.1.3.6	3400933936327	FLIXOTIDE DISKUS 500 MCG/DOSE PDRE INHAL EN DISQUE 60 DOSES
12.2.2.1.4	R03BA07	MOMETASONE
12.2.2.1.4.1	3400935924322	ASMANEX TWISTHALER 200 MCG/DOSE PDRE INHAL 30 DOSES
12.2.2.1.4.2	3400935924490	ASMANEX TWISTHALER 200 MCG/DOSE PDRE INHAL 60 DOSES
12.2.2.1.4.3	3400935924551	ASMANEX TWISTHALER 400 MCG/DOSE PDRE INHAL 30 DOSES
12.2.2.1.4.4	3400935924612	ASMANEX TWISTHALER 400 MCG/DOSE PDRE INHAL 60 DOSES
12.2.2.1.5	R03BA08	CICLESONIDE
12.2.2.1.5.1	3400939002538	ALVESCO 80 MCG/DOSE SOL INHAL 60 DOSES
12.2.2.1.5.2	3400939002996	ALVESCO 160 MCG/DOSE SOL INHAL 60 DOSES
12.2.2.2	R03BB	ANTICHOLINERGIQUES
12.2.2.2.1	R03BB01	IPRATROPIUM BROMURE
12.2.2.2.1.1	3400927913716	IPRATROPIUM SANDOZ 0,5 MG/2 ML SOL INHAL 10/2 ML
12.2.2.2.1.2	3400927914485	IPRATROPIUM SANDOZ 0,25 MG/1 ML ENFANT SOL INHAL 30/1 ML
12.2.2.2.1.3	3400930017630	IPRATROPIUM CRISTERS 0,5 MG/2 ML SOL INHAL 10/2 ML
12.2.2.2.1.4	3400936573093	ATROVENT 0,5MG/2ML AD SOL INHAL 10/2 ML
12.2.2.2.1.5	3400936573154	ATROVENT 0,25MG/2ML ENF SOL INHAL 10/2 ML
12.2.2.2.1.6	3400936578418	IPRATROPIUM ARROW 0,5MG/2ML AD INH 10/2 ML
12.2.2.2.1.7	3400936580367	IPRATROPIUM MYLAN 0,5MG/2ML AD INH 10/2 ML
12.2.2.2.1.8	3400936580596	IPRATROPIUM MYLAN 0,25MG/1ML ENF INH 10/1 ML
12.2.2.2.1.9	3400936580947	ATROVENT 0,5MG/1ML AD SOL INHAL 30/1 ML
12.2.2.2.1.10	3400936581319	ATROVENT 0,25MG/1ML ENF SOL INHAL 30/1 ML
12.2.2.2.1.11	3400936581548	IPRATROPIUM AGUETTANT 0,25MG/1ML ENF INH 10/1 ML
12.2.2.2.1.12	3400936581777	IPRATROPIUM AGUETTANT 0,5MG/2ML AD INH 10/2 ML
12.2.2.2.1.13	3400936715394	IPRATROPIUM ARROW 0,25 MG/1ML ENFANT SOL INHAL 30/1 ML
12.2.2.2.1.14	3400938940091	IPRATROPIUM TEVA 0,25 MG/1ML SOL INHAL 30/1 ML
12.2.2.2.1.15	3400938940671	IPRATROPIUM TEVA 0,5 MG/2ML SOL INHAL 10/2 ML
12.2.2.2.1.16	3400949129560	IPRATROPIUM ALMUS 0,5 MG/2 ML ADULTE SOL INHAL RECIPIENT DOSE 10
12.2.2.2.2	R03BB04	TIOTROPIUM BROMURE
12.2.2.2.2.1	3400936869202	SPIRIVA 18 MCG PDRE INHAL EN GELULE 30
12.2.2.2.2.2	3400938192032	SPIRIVA RESPIMAT 2,5 MCG/DOSE SOL INHAL 60 DOSES
12.2.2.2.3	R03BB06	GLYCOPYRRONIUM BROMURE
12.2.2.2.3.1	3400926754983	SEEBRI BREEZHALER 44 MCG PDRE INHAL GELULE 30
12.2.2.2.4	R03BB07	UMECLIDINIUM BROMURE
12.2.2.2.4.1	3400930004647	INCRUSE PDRE INHAL UNIDOSE 30
12.2.3	R03C	ADRENERGIQUES A USAGE SYSTEMIQUE
12.2.3.1	R03CC	AGONISTES SELECTIFS BETA 2 ADRENERGIQUES
12.2.3.1.1	R03CC02	SALBUTAMOL
12.2.3.1.1.1	3400932992935	VENTOLINE 0,5MG/1ML SOL INJ 6/1 ML
12.2.3.1.2	R03CC03	TERBUTALINE
12.2.3.1.2.1	3400931540052	BRICANYL 0,5MG/1ML SOL INJ 8/1 ML
12.2.3.1.2.2	3400933159689	BRICANYL LP 5MG CPR 30
12.2.3.1.2.3	3400939215747	BRICANYL 0,5 MG/1 ML SOL INJ 10
12.2.3.1.3	R03CC12	BAMBUTEROL
12.2.3.1.3.1	3400933713690	OXEOL 20MG CPR 30
12.2.3.1.3.2	3400933713751	OXEOL 10MG CPR 30
12.2.4	R03D	AUTRES MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES À USAGE SYSTEMIQUE
12.2.4.1	R03DA	XANTHINES
12.2.4.1.1	R03DA04	THEOPHYLLINE
12.2.4.1.1.1	3400930317686	DILATRANE LP 200MG GELULE 30
12.2.4.1.1.2	3400930317747	DILATRANE LP 100MG GELULE 30
12.2.4.1.1.3	3400930317808	DILATRANE 50MG/5ML SIROP 1/200 ML
12.2.4.1.1.4	3400931035398	TEDRALAN LP 200MG GELULE 30
12.2.4.1.1.5	3400932501632	EUPHYLLINE LA 100MG GELULE 30
12.2.4.1.1.6	3400932501861	EUPHYLLINE LA 300MG GELULE 30
12.2.4.1.1.7	3400932691517	THEOSTAT LP 100MG CPR 30
12.2.4.1.1.8	3400932731411	THEOSTAT LP 300MG CPR 30
12.2.4.1.1.9	3400932787531	THEOSTAT LP 200MG CPR 30
12.2.4.1.1.10	3400932787821	DILATRANE LP 50MG GELULE 30
12.2.4.1.1.11	3400932787999	DILATRANE LP 300MG GELULE 30
12.2.4.1.1.12	3400932801411	EUPHYLLINE LA 200MG GELULE 30
12.2.4.1.1.13	3400932821860	EUPHYLLINE LA 400MG GELULE 30
12.2.4.1.2	R03DA08	BAMIFYLLINE
12.2.4.1.2.1	3400931077961	TRENTADIL 300MG CPR 20
12.2.4.2	R03DC	ANTAGONISTES DES RECEPTEURS AUX LEUCOTRIÈNES
12.2.4.2.1	R03DC03	MONTELUKAST
12.2.4.2.1.1	3400921601916	MONTELUKAST PHR LAB 10 MG CPR 28
12.2.4.2.1.2	3400921789089	MONTELUKAST ALTER 10 MG CPR 28
12.2.4.2.1.3	3400921795004	MONTELUKAST ARROW 10 MG CPR 28
12.2.4.2.1.4	3400921861099	MONTELUKAST TEVA 4 MG SACHET 28
12.2.4.2.1.5	3400922060941	MONTELUKAST RANBAXY 10 MG CPR 28
12.2.4.2.1.6	3400922061313	MONTELUKAST RANBAXY 5 MG CPR 28
12.2.4.2.1.7	3400922409498	MONTELUKAST ALMUS 10 MG CPR 28
12.2.4.2.1.8	3400922418025	MONTELUKAST ACTAVIS 10 MG CPR 28
12.2.4.2.1.9	3400922419206	MONTELUKAST EVOLUGEN 10 MG CPR 28
12.2.4.2.1.10	3400926620240	MONTELUKAST ZENTIVA LAB 4 MG SACHET 28
12.2.4.2.1.11	3400926621070	MONTELUKAST ZENTIVA LAB 5 MG CPR 28
12.2.4.2.1.12	3400926622602	MONTELUKAST ZENTIVA LAB 10 MG CPR 28
12.2.4.2.1.13	3400926997250	MONTELUKAST ACCORD HEALTHCARE 10 MG CPR 28
12.2.4.2.1.14	3400927836503	MONTELUKAST ARROW 4 MG SACHET 28
12.2.4.2.1.15	3400930022320	MONTELUKAST EVOLUGEN 5 MG CPR 28
12.2.4.2.1.16	3400930022443	MONTELUKAST ARROW 5 MG CPR 28
12.2.4.2.1.17	3400934612855	SINGULAIR 5MG CPR 28
12.2.4.2.1.18	3400934614118	SINGULAIR 10MG CPR 28
12.2.4.2.1.19	3400935545848	MONTELUKAST BIOGARAN 5 MG CPR 28
12.2.4.2.1.20	3400935547040	MONTELUKAST BIOGARAN 10 MG CPR 28
12.2.4.2.1.21	3400938931457	MONTELUKAST SANDOZ 5 MG CPR 28
12.2.4.2.1.22	3400938962093	MONTELUKAST TEVA 10 MG CPR 28
12.2.4.2.1.23	3400938963045	MONTELUKAST TEVA 5 MG CPR 28
12.2.4.2.1.24	3400939311241	SINGULAIR 4 MG CPR 28
12.2.4.2.1.25	3400939312361	SINGULAIR 4 MG GRANULES SACHET 28
12.2.4.2.1.26	3400941507366	MONTELUKAST ZYDUS 5 MG CPR 28
12.2.4.2.1.27	3400941615276	MONTELUKAST MYLAN 5 MG CPR 28
12.2.4.2.1.28	3400941635328	MONTELUKAST CRISTERS 5 MG CPR 30
12.2.4.2.1.29	3400941636509	MONTELUKAST CRISTERS 10 MG CPR 28
12.2.4.2.1.30	3400941636677	MONTELUKAST CRISTERS 10 MG CPR 30
12.2.4.2.1.31	3400949000333	SINGULAIR 5 MG CPR 28
12.2.4.2.1.32	3400949000340	SINGULAIR 10 MG CPR 28
12.2.4.2.1.33	3400949025442	SINGULAIR 5 MG CPR 28
12.2.4.2.1.34	3400949027163	SINGULAIR 10 MG CPR 28
12.2.4.2.1.35	3400949028115	SINGULAIR 5 MG CPR 28
12.2.4.2.1.36	3400949028344	SINGULAIR 10 MG CPR 28
12.2.4.2.1.37	3400949028405	SINGULAIR 4 MG CPR 28
12.2.4.2.1.38	3400949255689	MONTELUKAST SANDOZ 10 MG CPR 28
12.2.4.2.1.39	3400949479207	MONTELUKAST KRKA 10 MG CPR 28
12.2.4.2.1.40	3400949669233	MONTELUKAST MYLAN 10 MG CPR 28
12.2.4.2.1.41	3400949884452	MONTELUKAST KRKA 4 MG CPR 28
12.2.4.2.1.42	3400949886234	MONTELUKAST KRKA 5 MG CPR 28
12.2.4.2.1.43	3400949978694	MONTELUKAST ZYDUS 10 MG CPR 28
12.2.4.2.1.44	3400949991822	MONTELUKAST EG 5 MG CPR 28
12.2.4.2.1.45	3400949998685	MONTELUKAST EG 10 MG CPR 28
12.2.4.3	R03DX	AUTRES MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES À USAGE SYSTEMIQUE
12.2.4.3.1	R03DX05	OMALIZUMAB
12.2.4.3.1.1	3400937022576	XOLAIR 150MG PDR ET SOL INJ 1
12.2.4.3.1.2	3400939212265	XOLAIR 75 MG SOL INJ 1/0,5 ML
12.2.4.3.1.3	3400939212494	XOLAIR 150 MG SOL INJ 1/1 ML
12.3	R05	MEDICAMENTS DU RHUME ET DE LA TOUX
12.3.1	R05C	EXPECTORANTS, SAUF ASSOCIATIONS AUX ANTITUSSIFS
12.3.1.1	R05CB	MUCOLYTIQUES
12.3.1.1.1	R05CB01	ACETYLCYSTEINE
12.3.1.1.1.1	3400932373697	FLUIMUCIL 200MG GRANULES SACHET 30
12.3.1.1.1.2	3400934065187	MUCOMYST 200 MG PDRE SUSP BUV SACHET 18
12.3.1.1.1.3	3400935319562	FLUIMUCIL 2 % ENF SOL BUV 1/100 ML
12.3.1.1.1.4	3400936385139	EXOMUC 200MG GRANULES 24 SACHETS
12.3.1.1.1.5	3400936463233	ACETYLCYSTEINE MYLAN 200MG PDR ORALE 20/3 G
12.3.1.1.1.6	3400937856454	ACETYLCYSTEINE SDC 200MG GRANULES 20/1 G
12.3.1.1.1.7	3400938026399	MUCOMYSTENDO 1 G/5ML SOL INHAL 6/5 ML
12.3.1.1.2	R05CB13	DORNASE ALFA
12.3.1.1.2.1	3400936467545	PULMOZYME 2500 U/2,5ML SOL INHAL 30/2,5 ML
12.3.2	R05D	ANTITUSSIFS, SAUF ASSOCIATIONS AUX EXPECTORANTS
12.3.2.1	R05DA	ALCALOIDES DE L'OPIUM ET DERIVES
12.3.2.1.1	R05DA04	CODEINE
12.3.2.1.1.1	3400930710067	NEO CODION AD SIROP 1/180 ML
12.3.2.1.1.2	3400930775981	PADERYL 19,5MG CPR 20
12.3.2.1.1.3	3400930776063	PADERYL 0,1% SIROP 1/150 ML
12.3.2.1.1.4	3400937483315	EUPHON SIROP FL 300ML 1/150 ML
12.3.2.1.2	R05DA08	PHOLCODINE
12.3.2.1.2.1	3400935721518	BIOCALYPTOL 131MG/100ML SIROP 200ML 1/200 ML
12.3.2.1.2.2	3400935845276	BIOCALYPTOL 6,55 MG/5 ML SANS SUCRE SIROP 1/200 ML
12.3.2.1.2.3	3400936266513	DIMETANE SS SUCRE 133MG/100ML SIROP 1/200 ML
12.3.2.1.3	R05DA09	DEXTROMETHORPHANE
12.3.2.1.3.1	3400933116927	TUXIUM 30MG CAPSULE 12
12.3.2.1.3.2	3400934185564	DEXTROCIDINE 0,3 % SIROP 1/150 ML
12.3.2.1.3.3	3400934851339	BIOCADEXTRO ENFANTS 1 MG/ML SIROP 1/100 ML
12.3.2.1.3.4	3400935509130	PULMODEXANE 300MG/100ML SOL BUV 1/150 ML
12.3.2.1.3.5	3400936226760	TUSSIDANE 1,5MG/ML SIROP FL 125ML 1/125 ML
12.3.2.1.3.6	3400936226821	TUSSIDANE 1,5MG/ML SIROP FL 250ML 1/250 ML
12.3.2.1.3.7	3400936285552	TUSSIDANE 3 MG/ML SANS SUCRE SIROP 1/150 ML
12.3.2.1.3.8	3400937828888	PULMODEXANE 30 MG CPR 12
12.3.2.1.3.9	3400937985536	TUSSIDANE 1,5 MG/ML SANS SUCRE SIROP 1/125 ML
12.3.2.1.3.10	3400937985994	TUSSIDANE 1,5 MG/ML SANS SUCRE SIROP 1/250 ML
12.3.2.1.3.11	3400941558054	TUSSIDANE 30 MG CPR SEC 12
12.3.2.1.4	R05DA20	ASSOCIATIONS ANTITUSSIVES
12.3.2.1.4.1	3400930385173	EUPHON AD SIROP FL 200ML 1/150 ML
12.3.2.1.4.2	3400930849316	POLERY ADULTE SIROP 1/200 ML
12.3.2.1.4.3	3400931096542	TUSSIPAX SOL BUV GTTE 1/24 ML
12.3.2.1.4.4	3400931096603	TUSSIPAX SIROP 1/200 ML
12.3.2.1.4.5	3400931118695	VEGETOSERUM AD SIROP 1/150 ML
12.3.2.1.4.6	3400932810574	TUSSIPAX CPR 15
12.3.2.1.4.7	3400933789282	DIMETANE SS SUCRE AD SOL BUV 1/200 ML
12.3.2.1.4.8	3400934534812	DIMETANE AD SIROP 1/200 ML
12.3.2.1.4.9	3400935066169	POLERY ENFANT SIROP 1/125 ML
12.3.2.1.4.10	3400939845869	POLERY ADULTE SANS SUCRE SIROP 1/200 ML
12.3.2.2	R05DB	AUTRES ANTITUSSIFS
12.3.2.2.1	R05DB	HELICIDINE
12.3.2.2.1.1	3400922385563	HELICIDINE 10 % SANS SUCRE SIROP 1/125 ML
12.3.2.2.1.2	3400922385624	HELICIDINE 10 % SANS SUCRE SIROP 1/250 ML
12.3.2.2.1.3	3400930476574	HELICIDINE 10% SANS SUCRE SIROP FL 1/125 ML
12.3.2.2.1.4	3400934031649	HELICIDINE 10% SANS SUCRE SIROP FL 1/250 ML
12.3.2.2.2	R05DB09	OXELADINE
12.3.2.2.2.1	3400932889709	PAXELADINE 0,2% SIROP 1/125 ML
12.4	R06	ANTIHISTAMINIQUES A USAGE SYSTEMIQUE
12.4.1	R06A	ANTIHISTAMINIQUES A USAGE SYSTEMIQUE
12.4.1.1	R06AB	ALKYLAMINES SUBSTITUEES
12.4.1.1.1	R06AB01	BROMPHENIRAMINE
12.4.1.1.1.1	3400930319000	DIMEGAN 12 MG GELULE 10
12.4.1.2	R06AD	DERIVES DE LA PHENOTHIAZINE
12.4.1.2.1	R06AD01	ALIMEMAZINE
12.4.1.2.1.1	3400931052838	THERALENE 5MG CPR 50
12.4.1.2.1.2	3400931053088	THERALENE 40MG/ML SOL BUV GTTE 30ML 1/30 ML
12.4.1.2.2	R06AD02	PROMETHAZINE
12.4.1.2.2.1	3400930822869	PHENERGAN 25MG CPR 20
12.4.1.2.3	R06AD07	MEQUITAZINE
12.4.1.2.3.1	3400931815686	PRIMALAN 5MG CPR 14
12.4.1.2.3.2	3400932636808	PRIMALAN 1,25MG/2,5ML SIROP 1/60 ML
12.4.1.2.3.3	3400933958329	PRIMALAN 10MG CPR 14
12.4.1.2.3.4	3400936273085	PRIMALAN 1,25MG/2,5ML SIROP FL 125ML 1/125 ML
12.4.1.2.4	R06AD08	OXOMEMAZINE
12.4.1.2.4.1	3400921764246	OXOMEMAZINE ZENTIVA LAB 0,33 MG/ML SOL BUV 1/150 ML
12.4.1.2.4.2	3400922400792	OXOMEMAZINE SANDOZ 0,33 MG/ML SIROP 1/150 ML
12.4.1.2.4.3	3400922400853	OXOMEMAZINE SANDOZ 0,33 MG/ML SOL BUV 1/150 ML
12.4.1.2.4.4	3400922411101	OXOMEMAZINE H3 FONCIERE 0,33 MG/ML SANS SUCRE SOL BUV 1/150 ML
12.4.1.2.4.5	3400935957849	TOPLEXIL 0,33MG/ML SIROP 1/150 ML
12.4.1.2.4.6	3400936895454	OXOMEMAZINE BIOGARAN 0,33 MG/ML 1 FLACON DE 150 ML
12.4.1.2.4.7	3400937307628	TOPLEXIL 0,33 MG/ML SANS SUCRE SOL BUV 1/150 ML
12.4.1.2.4.8	3400949164639	OXOMEMAZINE PHR LAB 0,33 MG/ML FL 1/150 ML
12.4.1.2.4.9	3400949191482	OXOMEMAZINE BIOGARAN 0,33 MG/ML SANS SUCRE FL 1/150 ML
12.4.1.2.4.10	3400949215188	OXOMEMAZINE TEVA 0,33 MG/ML SANS SUCRE FL 1/150 ML
12.4.1.2.4.11	3400949215300	OXOMEMAZINE ARROW 0,33 MG/ML SANS SUCRE FL 1/150 ML
12.4.1.2.4.12	3400949215478	OXOMEMAZINE PHR LAB 0,33 MG/ML SANS SUCRE FL 1/150 ML
12.4.1.2.4.13	3400949215539	OXOMEMAZINE MYLAN 0,33 MG/ML SANS SUCRE FL 1/150 ML
12.4.1.2.4.14	3400949221271	OXOMEMAZINE ZENTIVA 0,33 MG/ML SANS SUCRE FL 1/150 ML
12.4.1.2.4.15	3400949244454	OXOMEMAZINE EG 0,33 MG/ML SANS SUCRE FL 1/150 ML
12.4.1.2.4.16	3400949246236	OXOMEMAZINE EG 0,33 MG/ML FL 1/150 ML
12.4.1.2.4.17	3400949246694	OXOMEMAZINE MYLAN 0,33 MG/ML FL 1/150 ML
12.4.1.2.4.18	3400949246755	OXOMEMAZINE ARROW 0,33 MG/ML FL 1/150 ML
12.4.1.2.4.19	3400949246816	OXOMEMAZINE ZENTIVA 0,33 MG/ML FL 1/150 ML
12.4.1.2.4.20	3400949269129	OXOMEMAZINE TEVA 0,33 MG/ML FL 1/150 ML
12.4.1.3	R06AE	DERIVES DE LA PIPERAZINE
12.4.1.3.1	R06AE05	MECLOZINE
12.4.1.3.1.1	3400933488383	AGYRAX 25MG CPR SEC 15
12.4.1.3.2	R06AE07	CETIRIZINE
12.4.1.3.2.1	3400922160528	CETIRIZINE ISOMED 10 MG CPR SEC 15
12.4.1.3.2.2	3400922161068	CETIRIZINE PHR LAB 10 MG CPR SEC 15
12.4.1.3.2.3	3400930005248	CETIRIZINE BIOGARAN 10 MG CPR SEC 15
12.4.1.3.2.4	3400932994427	ZYRTEC 10MG CPR SEC 15
12.4.1.3.2.5	3400933023454	VIRLIX 10MG CPR SEC 15
12.4.1.3.2.6	3400934177002	ZYRTEC 10MG/ML SOL BUV 1/15 ML
12.4.1.3.2.7	3400935439079	CETIRIZINE CRISTERS 10 MG CPR SEC 15
12.4.1.3.2.8	3400935884428	CETIRIZINE G GAM 10MG CPR SEC 15
12.4.1.3.2.9	3400935959270	CETIRIZINE RATIOPHARM 10MG CPR SEC 15
12.4.1.3.2.10	3400936034723	CETIRIZINE MYLAN 10MG CPR SEC 15
12.4.1.3.2.11	3400936266162	CETIRIZINE EG 10MG CPR SEC 15
12.4.1.3.2.12	3400936359925	CETIRIZINE ARROW 10MG CPR SEC 15
12.4.1.3.2.13	3400936388789	CETIRIZINE ACTAVIS 10 MG CPR SEC 15
12.4.1.3.2.14	3400936457898	CETIRIZINE TEVA 10MG CPR SEC 15
12.4.1.3.2.15	3400936486294	CETIRIZINE BIOGARAN 10MG CPR SEC 15
12.4.1.3.2.16	3400936564459	CETIRIZINE BIOGARAN 10 MG/ML SOL BUV 1/15 ML
12.4.1.3.2.17	3400936744660	CETIRIZINE ZENTIVA 10MG CPR SEC 15
12.4.1.3.2.18	3400936781801	CETIRIZINE SANDOZ 10MG CPR SEC 15
12.4.1.3.2.19	3400937901499	CETIRIZINE ARROW 10 MG/ML SOL BUV 1/15 ML
12.4.1.3.2.20	3400937978323	CETIRIZINE TEVA 10 MG/ML SOL BUV 1/15 ML
12.4.1.3.2.21	3400938442182	CETIRIZINE EVOLUGEN 10MG GE CPR SEC 15
12.4.1.3.2.22	3400938962383	CETIRIZINE RPG 10MG CPR SEC 15
12.4.1.3.2.23	3400939213965	CETIRIZINE ZYDUS 10MG CPR SEC 15
12.4.1.3.2.24	3400941946561	CETIRIZINE ALMUS 10 MG CPR SEC 15
12.4.1.3.3	R06AE09	LEVOCETIRIZINE
12.4.1.3.3.1	3400922134215	LEVOCETIRIZINE ZENTIVA 5 MG CPR 28
12.4.1.3.3.2	3400922179339	LEVOCETIRIZINE KRKA 5 MG CPR 14
12.4.1.3.3.3	3400922179629	LEVOCETIRIZINE KRKA 5 MG CPR 28
12.4.1.3.3.4	3400922194356	LEVOCETIRIZINE ZENTIVA 5 MG CPR 14
12.4.1.3.3.5	3400930011386	LEVOCETIRIZINE RANBAXY 5 MG CPR 14
12.4.1.3.3.6	3400930011409	LEVOCETIRIZINE RANBAXY 5 MG CPR 28
12.4.1.3.3.7	3400930035757	LEVOCETIRIZINE CRISTERS 5 MG CPR 28
12.4.1.3.3.8	3400935850249	XYZALL 5MG CPR 14
12.4.1.3.3.9	3400935850539	XYZALL 5MG CPR 28
12.4.1.3.3.10	3400939275369	LEVOCETIRIZINE TEVA 5MG CPR 14
12.4.1.3.3.11	3400939275710	LEVOCETIRIZINE TEVA 5MG CPR 28
12.4.1.3.3.12	3400939685588	LEVOCETIRIZINE RATIOPHARM 5 MG CPR 14
12.4.1.3.3.13	3400939685700	LEVOCETIRIZINE RATIOPHARM 5 MG CPR 28
12.4.1.3.3.14	3400939689203	LEVOCETIRIZINE SANDOZ 5 MG CPR 14
12.4.1.3.3.15	3400939689432	LEVOCETIRIZINE SANDOZ 5 MG CPR 28
12.4.1.3.3.16	3400939855394	LEVOCETIRIZINE EG 5 MG CPR 14
12.4.1.3.3.17	3400939855516	LEVOCETIRIZINE EG 5 MG CPR 28
12.4.1.3.3.18	3400939856636	LEVOCETIRIZINE MYLAN 5 MG CPR 14
12.4.1.3.3.19	3400939856926	LEVOCETIRIZINE MYLAN 5 MG CPR 28
12.4.1.3.3.20	3400939857817	LEVOCETIRIZINE BIOGARAN 5 MG CPR 14
12.4.1.3.3.21	3400939858067	LEVOCETIRIZINE BIOGARAN 5 MG CPR 28
12.4.1.3.3.22	3400939858647	LEVOCETIRIZINE ACTAVIS 5 MG CPR 14
12.4.1.3.3.23	3400939858876	LEVOCETIRIZINE ACTAVIS 5 MG CPR 28
12.4.1.4	R06AX	AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE
12.4.1.4.1	R06AX13	LORATADINE
12.4.1.4.1.1	3400922269900	LORATADINE SANDOZ 10 MG CPR 15
12.4.1.4.1.2	3400927488207	CLARITYNE 10 MG CPR 14
